,minimum,maximum
ECOAH1,1000.0000000005701,1000.0
ECOAH12,0.0,0.0
ECOAH3,0.0,0.0
ECOAH4,0.0,0.0
ECOAH5,0.0,0.0
ECOAH6,0.0,0.0
ECOAH7,0.0,0.0
ECOAH9,0.0,-8.166897590900906e-11
EDA_R,1000.0000000003739,1000.0
EDD,1000.000000000361,1000.0
EDTXS1,5.0649205555881665,5.064920555588149
EDTXS2,2.5324097084880304,2.532409708488012
EHGLAT,0.0,0.0
ENO,1000.0000000000455,1000.0
ETHAAL,0.0,-2.6542417170420275e-10
ETHAt2pp,0.0,-1.3209496160999555e-10
ETHAtex,0.0,-1.3209496160999555e-10
ETOHt2rpp,-999.9999999999999,-1000.000000000529
ETOHtex,-1000.0,-1000.0000000004816
EX_15dap(e),0.0,-3.7044372529539824e-11
EX_2ddglcn(e),3.28495881836087e-11,-4.969949532431704e-10
EX_2dmmq8(e),6.2098893763154906e-12,0.0
EX_34dhpha(e),-198.77960414775782,-198.77960414877526
EX_34dhphe(e),0.0,0.0
EX_3hphac(e),5.005201342979773e-10,-7.847642092094795e-14
EX_4abut(e),-929.790587866926,-794.7224938062577
EX_5asa(e),1.6276683585856965e-10,0.0
EX_5fura(e),-1000.0,-1000.0000000002699
EX_7a_czp(e),422.19984898504345,999.9999999999999
EX_ac(e),1000.0000000001855,1000.0
EX_ac5asa(e),0.0,-1.6086050123935414e-10
EX_acac(e),-984.1099103748422,-849.0418163146683
EX_acald(e),-1000.0,-1000.0000000005323
EX_acgam(e),7.292892952555853e-11,0.0
EX_acisnzd(e),-1000.0,-1000.0000000001661
EX_adn(e),-1000.0,489.17367128242336
EX_adocbl(e),0.0,0.0
EX_akg(e),-2.2660014941382025,132.80209256656548
